SalePrice,id
132339.98244125402,2735
135602.36048306676,2736
121699.26423153977,2737
138676.00149331684,2738
158559.81946230028,2739
136080.3451432214,2740
146018.94773307198,2741
153977.7014909882,2742
154972.77320600813,2743
162868.30210607446,2744
140297.73812167748,2745
137813.12508372217,2746
154009.12336718768,2747
127924.14277715799,2748
128329.69138069768,2749
128029.8010555907,2750
135100.06055028303,2751
203780.4615554399,2752
145385.76155832422,2753
204566.15074290565,2754
136178.4878703302,2755
95391.1596559489,2756
72273.83150333265,2757
86999.88197892767,2758
163517.7345932338,2759
121316.09237865801,2760
141391.38807715272,2761
143518.9853004236,2762
185885.44649420114,2763
153282.46818858187,2764
290651.76794985303,2765
127420.81793724,2766
87236.2768358431,2767
131643.29797989063,2768
133129.15771328023,2769
142949.68783464126,2770
105986.31237487527,2771
110979.86415629758,2772
164707.7100363869,2773
140270.55528303445,2774
117268.42347406813,2775
143286.7435847029,2776
146183.59659859064,2777
105541.93703871187,2778
123155.06896444922,2779
98056.89807254937,2780
97315.48838739932,2781
95688.60611795358,2782
98173.29480558926,2783
122034.72079175734,2784
137170.9528550541,2785
69177.58317713079,2786
126355.32160505721,2787
74414.09896912353,2788
174829.01841844124,2789
93835.44427728235,2790
111125.21414572484,2791
53761.6013125061,2792
154729.97980786837,2793
100951.1306380468,2794
120169.64593330903,2795
99712.77554298058,2796
194287.43146540783,2797
108244.6028519543,2798
117367.94332854141,2799
69344.45429438629,2800
112981.64520730771,2801
128925.26672313722,2802
168760.91232328053,2803
129491.29986576231,2804
99745.91819775348,2805
84295.18488313982,2806
160525.563295341,2807
146466.15701009342,2808
131240.7993948178,2809
124797.84369832152,2810
159501.80558465782,2811
168213.67895141995,2812
156275.5424388175,2813
161846.75348810974,2814
98486.15558930354,2815
237718.1276394772,2816
155566.38754070102,2817
130594.23738808355,2818
166914.22863723087,2819
135385.3889933991,2820
105184.330863752,2821
196333.02484127056,2822
307169.4251893449,2823
166326.8318946246,2824
150553.52747013443,2825
129728.4402313174,2826
138404.6021472945,2827
211002.26319385562,2828
213352.1006073163,2829
228112.38772838455,2830
176886.02764754993,2831
237958.0675532233,2832
304203.5129520063,2833
219983.35789666054,2834
226320.77373764804,2835
191748.36330789982,2836
156797.6612851075,2837
151162.66750279441,2838
172936.04779898236,2839
204634.83067457945,2840
205790.2417937852,2841
230490.43820375702,2842
148664.20319718306,2843
171814.72236866213,2844
127204.80274711439,2845
208915.14383332036,2846
208489.02095376133,2847
217745.31033078497,2848
196811.38353998706,2849
282097.16734353895,2850
215650.49565677025,2851
241049.19991806272,2852
234065.03344273096,2853
137657.00451403603,2854
199296.49061777687,2855
200251.72407682752,2856
190550.1900190642,2857
205446.6759413408,2858
106826.67849973224,2859
122183.01152685045,2860
124952.9396170704,2861
185825.92470999042,2862
127326.28409875507,2863
240752.28680507414,2864
142878.81898816058,2865
142525.2587296373,2866
97882.65705930186,2867
93905.15953934663,2868
98928.66211918418,2869
120390.75791167928,2870
84888.91837016503,2871
51030.53204432587,2872
97338.60559278283,2873
138837.57801781053,2874
113098.10549544156,2875
164500.86086198202,2876
146485.8221463308,2877
164059.14955737695,2878
133943.29046931097,2879
103696.04035347936,2880
144974.05141030758,2881
176428.90422273247,2882
193944.39768965534,2883
203466.25575119248,2884
186895.12184336694,2885
229082.46888613803,2886
100379.65667176824,2887
142568.42862805183,2888
58777.32039782249,2889
81209.6468584289,2890
136254.9879643781,2891
43176.515635946475,2892
71641.53183280381,2893
55114.14901298758,2894
323044.1096903584,2895
278984.08593968616,2896
207862.69089073717,2897
150512.81802887132,2898
215656.4301018578,2899
158554.32463850564,2900
212379.5731626641,2901
183428.49352866947,2902
332198.34298012976,2903
347781.7637618369,2904
85715.75768295782,2905
196983.9471923333,2906
114498.92492757308,2907
130027.78283505968,2908
154385.55389302596,2909
78097.50007306272,2910
83366.93399771594,2911
148245.2688958305,2912
84248.76752345928,2913
80139.6450571969,2914
87496.3436690566,2915
85034.58301964645,2916
165128.5422509414,2917
119034.14941216544,2918
227808.9347615505,2919
